年份,轮次,处理,Block,重复,干重(g)
2019,第一轮牧后,无牧（0天）,G19,1,1.57
2019,第一轮牧后,无牧（0天）,G19,1,0.1
2019,第一轮牧后,无牧（0天）,G19,2,7.4
2019,第一轮牧后,无牧（0天）,G19,2,44.91
2019,第一轮牧后,无牧（0天）,G19,2,13.23
2019,第一轮牧后,无牧（0天）,G19,2,2.3
2019,第一轮牧后,无牧（0天）,G19,2,0.52
2019,第一轮牧后,无牧（0天）,G19,2,0.6
2019,第一轮牧后,无牧（0天）,G19,3,1.83
2019,第一轮牧后,无牧（0天）,G19,3,46.18
2019,第一轮牧后,无牧（0天）,G19,3,2.68
2019,第一轮牧后,无牧（0天）,G19,3,6.84
2019,第一轮牧后,无牧（0天）,G19,3,2.86
2019,第一轮牧后,无牧（0天）,G19,3,0.01
2019,第一轮牧后,无牧（0天）,G19,3,1.07
2019,第一轮牧后,无牧（0天）,G19,4,6.45
2019,第一轮牧后,无牧（0天）,G19,4,47.41
2019,第一轮牧后,无牧（0天）,G19,4,6.81
2019,第一轮牧后,无牧（0天）,G19,4,10.63
2019,第一轮牧后,无牧（0天）,G19,4,3.74
2019,第一轮牧后,无牧（0天）,G19,4,0.74
2019,第一轮牧后,无牧（0天）,G19,4,0.01
2019,第一轮牧后,无牧（0天）,G19,5,2.76
2019,第一轮牧后,无牧（0天）,G19,5,35.02
2019,第一轮牧后,无牧（0天）,G19,5,34.6
2019,第一轮牧后,无牧（0天）,G19,5,11.19
2019,第一轮牧后,无牧（0天）,G19,5,1.36
2019,第一轮牧后,重牧（12天）,G20,1,87.35
2019,第一轮牧后,重牧（12天）,G20,1,1.6
2019,第一轮牧后,重牧（12天）,G20,1,0.56
2019,第一轮牧后,重牧（12天）,G20,2,29.26
2019,第一轮牧后,重牧（12天）,G20,2,1.72
2019,第一轮牧后,重牧（12天）,G20,2,0.05
2019,第一轮牧后,重牧（12天）,G20,2,1.1
2019,第一轮牧后,重牧（12天）,G20,2,0.01
2019,第一轮牧后,重牧（12天）,G20,3,20.57
2019,第一轮牧后,重牧（12天）,G20,3,1.48
2019,第一轮牧后,重牧（12天）,G20,3,0.64
2019,第一轮牧后,重牧（12天）,G20,3,0.09
2019,第一轮牧后,重牧（12天）,G20,3,0.1
2019,第一轮牧后,重牧（12天）,G20,4,34.08
2019,第一轮牧后,重牧（12天）,G20,4,1.08
2019,第一轮牧后,重牧（12天）,G20,4,0.98
2019,第一轮牧后,重牧（12天）,G20,4,1.25
2019,第一轮牧后,重牧（12天）,G20,4,0.13
2019,第一轮牧后,重牧（12天）,G20,4,0.02
2019,第一轮牧后,重牧（12天）,G20,5,30.39
2019,第一轮牧后,重牧（12天）,G20,5,5.62
2019,第一轮牧后,重牧（12天）,G20,5,1.17
2019,第一轮牧后,无牧（0天）,G21,1,8.66
2019,第一轮牧后,无牧（0天）,G21,1,47.73
2019,第一轮牧后,无牧（0天）,G21,1,73.94
2019,第一轮牧后,无牧（0天）,G21,1,1.19
2019,第一轮牧后,无牧（0天）,G21,1,1.5
2019,第一轮牧后,无牧（0天）,G21,1,0.4
2019,第一轮牧后,无牧（0天）,G21,2,28.92
2019,第一轮牧后,无牧（0天）,G21,2,14.13
2019,第一轮牧后,无牧（0天）,G21,2,19.96
2019,第一轮牧后,无牧（0天）,G21,2,17.11
2019,第一轮牧后,无牧（0天）,G21,2,0.52
2019,第一轮牧后,无牧（0天）,G21,3,11.64
2019,第一轮牧后,无牧（0天）,G21,3,13.71
2019,第一轮牧后,无牧（0天）,G21,3,74.05
2019,第一轮牧后,无牧（0天）,G21,3,8.66
2019,第一轮牧后,无牧（0天）,G21,3,0.62
2019,第一轮牧后,无牧（0天）,G21,4,13.2
2019,第一轮牧后,无牧（0天）,G21,4,10.35
2019,第一轮牧后,无牧（0天）,G21,4,131.4
2019,第一轮牧后,无牧（0天）,G21,4,6.14
2019,第一轮牧后,无牧（0天）,G21,4,2.76
2019,第一轮牧后,无牧（0天）,G21,4,0.01
2019,第一轮牧后,无牧（0天）,G21,5,28.38
2019,第一轮牧后,无牧（0天）,G21,5,59.4
2019,第一轮牧后,无牧（0天）,G21,5,2.92
2019,第一轮牧后,无牧（0天）,G21,5,1.06
2019,第一轮牧后,无牧（0天）,G21,5,0.16
2019,第二轮牧后,轻牧（3天）,G6,1,27.53
2019,第二轮牧后,轻牧（3天）,G6,1,0.45
2019,第二轮牧后,轻牧（3天）,G6,1,0.11
2019,第二轮牧后,轻牧（3天）,G6,1,3.26
2019,第二轮牧后,轻牧（3天）,G6,1,0.08
2019,第二轮牧后,轻牧（3天）,G6,1,0.73
2019,第二轮牧后,轻牧（3天）,G6,1,0.01
2019,第二轮牧后,轻牧（3天）,G6,1,0.01
2019,第二轮牧后,轻牧（3天）,G6,2,46.99
2019,第二轮牧后,轻牧（3天）,G6,2,1.05
2019,第二轮牧后,轻牧（3天）,G6,2,0.45
2019,第二轮牧后,轻牧（3天）,G6,2,6.82
2019,第二轮牧后,轻牧（3天）,G6,2,7.04
2019,第二轮牧后,轻牧（3天）,G6,2,1.24
2019,第二轮牧后,轻牧（3天）,G6,2,0.04
2019,第二轮牧后,轻牧（3天）,G6,3,60.75
2019,第二轮牧后,轻牧（3天）,G6,3,4.82
2019,第二轮牧后,轻牧（3天）,G6,3,0.69
2019,第二轮牧后,轻牧（3天）,G6,3,4.95
2019,第二轮牧后,轻牧（3天）,G6,3,0.83
2019,第二轮牧后,轻牧（3天）,G6,3,1.06
2019,第二轮牧后,轻牧（3天）,G6,3,0.05
2019,第二轮牧后,轻牧（3天）,G6,4,73.57
2019,第二轮牧后,轻牧（3天）,G6,4,1.79
2019,第二轮牧后,轻牧（3天）,G6,4,0.12
2019,第二轮牧后,轻牧（3天）,G6,4,0.27
2019,第二轮牧后,轻牧（3天）,G6,4,2.83
2019,第二轮牧后,轻牧（3天）,G6,4,0.01
2019,第二轮牧后,轻牧（3天）,G6,4,0.92
2019,第二轮牧后,轻牧（3天）,G6,4,0.01
2019,第二轮牧后,轻牧（3天）,G6,5,58.79
2019,第二轮牧后,轻牧（3天）,G6,5,12.98
2019,第二轮牧后,轻牧（3天）,G6,5,0.54
2019,第二轮牧后,轻牧（3天）,G6,5,7.2
2019,第二轮牧后,轻牧（3天）,G6,5,0.96
2019,第二轮牧后,轻牧（3天）,G6,5,0.01
2019,第二轮牧后,中牧（6天）,G8,1,40.26
2019,第二轮牧后,中牧（6天）,G8,1,4.48
2019,第二轮牧后,中牧（6天）,G8,1,0.81
2019,第二轮牧后,中牧（6天）,G8,1,1.83
2019,第二轮牧后,中牧（6天）,G8,1,6.94
2019,第二轮牧后,中牧（6天）,G8,1,0.15
2019,第二轮牧后,中牧（6天）,G8,2,86.13
2019,第二轮牧后,中牧（6天）,G8,2,0.71
2019,第二轮牧后,中牧（6天）,G8,2,0.01
2019,第二轮牧后,中牧（6天）,G8,2,3.48
2019,第二轮牧后,中牧（6天）,G8,2,0.08
2019,第二轮牧后,中牧（6天）,G8,2,0.01
2019,第二轮牧后,中牧（6天）,G8,3,50.74
2019,第二轮牧后,中牧（6天）,G8,3,2.59
2019,第二轮牧后,中牧（6天）,G8,3,2.58
2019,第二轮牧后,中牧（6天）,G8,3,0.01
2019,第二轮牧后,中牧（6天）,G8,3,0.01
2019,第二轮牧后,中牧（6天）,G8,4,88.32
2019,第二轮牧后,中牧（6天）,G8,4,0.21
2019,第二轮牧后,中牧（6天）,G8,4,0.05
2019,第二轮牧后,中牧（6天）,G8,4,0.81
2019,第二轮牧后,中牧（6天）,G8,5,69.46
2019,第二轮牧后,中牧（6天）,G8,5,5.09
2019,第二轮牧后,中牧（6天）,G8,5,1.29
2019,第二轮牧后,中牧（6天）,G8,5,0.14
2019,第二轮牧后,中牧（6天）,G8,5,0.15
2019,第二轮牧后,重牧（12天）,G9,1,88.17
2019,第二轮牧后,重牧（12天）,G9,1,2.19
2019,第二轮牧后,重牧（12天）,G9,1,0.12
2019,第二轮牧后,重牧（12天）,G9,1,0.15
2019,第二轮牧后,重牧（12天）,G9,1,0.03
2019,第二轮牧后,重牧（12天）,G9,1,0.02
2019,第二轮牧后,重牧（12天）,G9,1,0.01
2019,第二轮牧后,重牧（12天）,G9,1,0.01
2019,第二轮牧后,重牧（12天）,G9,2,68.87
2019,第二轮牧后,重牧（12天）,G9,2,0.76
2019,第二轮牧后,重牧（12天）,G9,2,0.06
2019,第二轮牧后,重牧（12天）,G9,2,0.01
2019,第二轮牧后,重牧（12天）,G9,2,0.01
2019,第二轮牧后,重牧（12天）,G9,3,53.73
2019,第二轮牧后,重牧（12天）,G9,3,0.31
2019,第二轮牧后,重牧（12天）,G9,3,0.04
2019,第二轮牧后,重牧（12天）,G9,3,0.06
2019,第二轮牧后,重牧（12天）,G9,3,0.01
2019,第二轮牧后,重牧（12天）,G9,4,43.17
2019,第二轮牧后,重牧（12天）,G9,4,0.48
2019,第二轮牧后,重牧（12天）,G9,4,0.01
2019,第二轮牧后,重牧（12天）,G9,4,0.05
2019,第二轮牧后,重牧（12天）,G9,4,0.05
2019,第二轮牧后,重牧（12天）,G9,4,0.01
2019,第二轮牧后,重牧（12天）,G9,4,0.18
2019,第二轮牧后,重牧（12天）,G9,4,0.01
2019,第二轮牧后,重牧（12天）,G9,5,101.96
2019,第二轮牧后,重牧（12天）,G9,5,0.02
2019,第二轮牧后,重牧（12天）,G9,5,0.16
2019,第二轮牧后,重牧（12天）,G9,5,0.29
2019,第二轮牧后,重牧（12天）,G9,5,0.61
2019,第二轮牧后,重牧（12天）,G9,5,0.59
2019,第二轮牧后,重牧（12天）,G9,5,0.01
2019,第二轮牧后,重牧（12天）,G9,5,0.01
2019,第二轮牧后,重牧（12天）,G9,5,0.12
2019,第二轮牧后,中牧（6天）,G11,1,80.59
2019,第二轮牧后,中牧（6天）,G11,1,0.09
2019,第二轮牧后,中牧（6天）,G11,1,0.01
2019,第二轮牧后,中牧（6天）,G11,1,0.99
2019,第二轮牧后,中牧（6天）,G11,1,0.24
2019,第二轮牧后,中牧（6天）,G11,2,87.31
2019,第二轮牧后,中牧（6天）,G11,2,0.74
2019,第二轮牧后,中牧（6天）,G11,2,0.01
2019,第二轮牧后,中牧（6天）,G11,2,1.43
2019,第二轮牧后,中牧（6天）,G11,2,0.69
2019,第二轮牧后,中牧（6天）,G11,2,0.01
2019,第二轮牧后,中牧（6天）,G11,3,62.32
2019,第二轮牧后,中牧（6天）,G11,3,1.5
2019,第二轮牧后,中牧（6天）,G11,3,0.04
2019,第二轮牧后,中牧（6天）,G11,3,1.91
2019,第二轮牧后,中牧（6天）,G11,3,0.01
2019,第二轮牧后,中牧（6天）,G11,4,51.28
2019,第二轮牧后,中牧（6天）,G11,4,1.79
2019,第二轮牧后,中牧（6天）,G11,4,0.09
2019,第二轮牧后,中牧（6天）,G11,4,1.49
2019,第二轮牧后,中牧（6天）,G11,4,1.44
2019,第二轮牧后,中牧（6天）,G11,4,0.01
2019,第二轮牧后,中牧（6天）,G11,5,97.05
2019,第二轮牧后,中牧（6天）,G11,5,1.92
2019,第二轮牧后,中牧（6天）,G11,5,1.02
2019,第二轮牧后,中牧（6天）,G11,5,0.06
2019,第二轮牧后,中牧（6天）,G11,5,0.01
2019,第二轮牧后,中牧（6天）,G11,5,0.01
2019,第二轮牧后,中牧（6天）,G11,5,0.01
2019,第二轮牧后,轻牧（3天）,G12,1,34.04
2019,第二轮牧后,轻牧（3天）,G12,1,37.09
2019,第二轮牧后,轻牧（3天）,G12,1,10.9
2019,第二轮牧后,轻牧（3天）,G12,1,0.19
2019,第二轮牧后,轻牧（3天）,G12,1,0.34
2019,第二轮牧后,轻牧（3天）,G12,1,0.01
2019,第二轮牧后,轻牧（3天）,G12,1,0.01
2019,第二轮牧后,轻牧（3天）,G12,2,59.29
2019,第二轮牧后,轻牧（3天）,G12,2,2.55
2019,第二轮牧后,轻牧（3天）,G12,2,8.26
2019,第二轮牧后,轻牧（3天）,G12,2,0.12
2019,第二轮牧后,轻牧（3天）,G12,2,0.17
2019,第二轮牧后,轻牧（3天）,G12,2,2.01
2019,第二轮牧后,轻牧（3天）,G12,2,0.01
2019,第二轮牧后,轻牧（3天）,G12,3,32.12
2019,第二轮牧后,轻牧（3天）,G12,3,17.75
2019,第二轮牧后,轻牧（3天）,G12,3,23.04
2019,第二轮牧后,轻牧（3天）,G12,3,1.42
2019,第二轮牧后,轻牧（3天）,G12,3,10.35
2019,第二轮牧后,轻牧（3天）,G12,3,0.01
2019,第二轮牧后,轻牧（3天）,G12,3,0.01
2019,第二轮牧后,轻牧（3天）,G12,3,1.48
2019,第二轮牧后,轻牧（3天）,G12,3,0.59
2019,第二轮牧后,轻牧（3天）,G12,4,63.3
2019,第二轮牧后,轻牧（3天）,G12,4,14.45
2019,第二轮牧后,轻牧（3天）,G12,4,0.1
2019,第二轮牧后,轻牧（3天）,G12,4,6.96
2019,第二轮牧后,轻牧（3天）,G12,4,0.01
2019,第二轮牧后,轻牧（3天）,G12,5,79.28
2019,第二轮牧后,轻牧（3天）,G12,5,13.54
2019,第二轮牧后,轻牧（3天）,G12,5,2.52
2019,第二轮牧后,轻牧（3天）,G12,5,0.77
2019,第二轮牧后,轻牧（3天）,G12,5,0.05
2019,第二轮牧后,轻牧（3天）,G12,5,0.01
2019,第二轮牧后,重牧（12天）,G13,1,53.26
2019,第二轮牧后,重牧（12天）,G13,1,0.38
2019,第二轮牧后,重牧（12天）,G13,1,1.69
2019,第二轮牧后,重牧（12天）,G13,1,0.01
2019,第二轮牧后,重牧（12天）,G13,1,0.22
2019,第二轮牧后,重牧（12天）,G13,2,61.43
2019,第二轮牧后,重牧（12天）,G13,2,0.29
2019,第二轮牧后,重牧（12天）,G13,2,0.92
2019,第二轮牧后,重牧（12天）,G13,2,0.2
2019,第二轮牧后,重牧（12天）,G13,2,0.01
2019,第二轮牧后,重牧（12天）,G13,2,0.11
2019,第二轮牧后,重牧（12天）,G13,2,0.08
2019,第二轮牧后,重牧（12天）,G13,3,17.85
2019,第二轮牧后,重牧（12天）,G13,3,0.96
2019,第二轮牧后,重牧（12天）,G13,3,1.88
2019,第二轮牧后,重牧（12天）,G13,3,0.06
2019,第二轮牧后,重牧（12天）,G13,3,0.04
2019,第二轮牧后,重牧（12天）,G13,3,0.01
2019,第二轮牧后,重牧（12天）,G13,3,0.01
2019,第二轮牧后,重牧（12天）,G13,4,80.65
2019,第二轮牧后,重牧（12天）,G13,4,0.48
2019,第二轮牧后,重牧（12天）,G13,4,0.05
2019,第二轮牧后,重牧（12天）,G13,4,0.95
2019,第二轮牧后,重牧（12天）,G13,4,0.01
2019,第二轮牧后,重牧（12天）,G13,5,52.76
2019,第二轮牧后,重牧（12天）,G13,5,0.22
2019,第二轮牧后,重牧（12天）,G13,5,1.12
2019,第二轮牧后,重牧（12天）,G13,5,0.38
2019,第二轮牧后,重牧（12天）,G13,5,0.01
2019,第二轮牧后,重牧（12天）,G13,5,0.01
2019,第二轮牧后,中牧（6天）,G16,1,51.16
2019,第二轮牧后,中牧（6天）,G16,1,0.16
2019,第二轮牧后,中牧（6天）,G16,1,0.08
2019,第二轮牧后,中牧（6天）,G16,1,0.22
2019,第二轮牧后,中牧（6天）,G16,1,0.5
2019,第二轮牧后,中牧（6天）,G16,2,87.32
2019,第二轮牧后,中牧（6天）,G16,2,0.39
2019,第二轮牧后,中牧（6天）,G16,2,0.48
2019,第二轮牧后,中牧（6天）,G16,2,0.17
2019,第二轮牧后,中牧（6天）,G16,2,0.11
2019,第二轮牧后,中牧（6天）,G16,2,0.15
2019,第二轮牧后,中牧（6天）,G16,3,78.97
2019,第二轮牧后,中牧（6天）,G16,3,0.14
2019,第二轮牧后,中牧（6天）,G16,3,0.16
2019,第二轮牧后,中牧（6天）,G16,3,0.04
2019,第二轮牧后,中牧（6天）,G16,4,75.13
2019,第二轮牧后,中牧（6天）,G16,4,1.2
2019,第二轮牧后,中牧（6天）,G16,4,0.33
2019,第二轮牧后,中牧（6天）,G16,4,0.22
2019,第二轮牧后,中牧（6天）,G16,4,0.09
2019,第二轮牧后,中牧（6天）,G16,4,0.01
2019,第二轮牧后,中牧（6天）,G16,4,0.01
2019,第二轮牧后,中牧（6天）,G16,5,83.29
2019,第二轮牧后,中牧（6天）,G16,5,0.51
2019,第二轮牧后,中牧（6天）,G16,5,0.21
2019,第二轮牧后,中牧（6天）,G16,5,0.47
2019,第二轮牧后,中牧（6天）,G16,5,0.61
2019,第二轮牧后,中牧（6天）,G16,5,0.01
2019,第二轮牧后,中牧（6天）,G16,5,0.01
2019,第二轮牧后,无牧（0天）,G17,1,13.34
2019,第二轮牧后,无牧（0天）,G17,1,53.55
2019,第二轮牧后,无牧（0天）,G17,1,53.21
2019,第二轮牧后,无牧（0天）,G17,1,2.25
2019,第二轮牧后,无牧（0天）,G17,1,2.77
2019,第二轮牧后,无牧（0天）,G17,1,0.63
2019,第二轮牧后,无牧（0天）,G17,1,6.01
2019,第二轮牧后,无牧（0天）,G17,2,24.29
2019,第二轮牧后,无牧（0天）,G17,2,29.89
2019,第二轮牧后,无牧（0天）,G17,2,113.52
2019,第二轮牧后,无牧（0天）,G17,2,2.37
2019,第二轮牧后,无牧（0天）,G17,2,3.98
2019,第二轮牧后,无牧（0天）,G17,3,44.36
2019,第二轮牧后,无牧（0天）,G17,3,47.7
2019,第二轮牧后,无牧（0天）,G17,3,16.78
2019,第二轮牧后,无牧（0天）,G17,3,3.27
2019,第二轮牧后,无牧（0天）,G17,3,1.08
2019,第二轮牧后,无牧（0天）,G17,3,0.74
2019,第二轮牧后,无牧（0天）,G17,4,4.76
2019,第二轮牧后,无牧（0天）,G17,4,40.21
2019,第二轮牧后,无牧（0天）,G17,4,11.21
2019,第二轮牧后,无牧（0天）,G17,4,2.33
2019,第二轮牧后,无牧（0天）,G17,4,59.32
2019,第二轮牧后,无牧（0天）,G17,4,0.01
2019,第二轮牧后,无牧（0天）,G17,5,0.75
2019,第二轮牧后,无牧（0天）,G17,5,125.2
2019,第二轮牧后,无牧（0天）,G17,5,2.83
2019,第二轮牧后,无牧（0天）,G17,5,0.62
2019,第二轮牧后,无牧（0天）,G17,5,5.84
2019,第二轮牧后,无牧（0天）,G17,5,5.06
2019,第二轮牧后,无牧（0天）,G17,5,0.01
2019,第二轮牧后,轻牧（3天）,G18,1,30.63
2019,第二轮牧后,轻牧（3天）,G18,1,20.82
2019,第二轮牧后,轻牧（3天）,G18,1,0.04
2019,第二轮牧后,轻牧（3天）,G18,1,1.93
2019,第二轮牧后,轻牧（3天）,G18,1,1.84
2019,第二轮牧后,轻牧（3天）,G18,1,0.08
2019,第二轮牧后,轻牧（3天）,G18,1,0.01
2019,第二轮牧后,轻牧（3天）,G18,2,33.99
2019,第二轮牧后,轻牧（3天）,G18,2,11.77
2019,第二轮牧后,轻牧（3天）,G18,2,1.27
2019,第二轮牧后,轻牧（3天）,G18,2,7.24
2019,第二轮牧后,轻牧（3天）,G18,2,14.82
2019,第二轮牧后,轻牧（3天）,G18,3,131.26
2019,第二轮牧后,轻牧（3天）,G18,3,0.97
2019,第二轮牧后,轻牧（3天）,G18,3,0.83
2019,第二轮牧后,轻牧（3天）,G18,3,1.53
2019,第二轮牧后,轻牧（3天）,G18,4,82.52
2019,第二轮牧后,轻牧（3天）,G18,4,2.02
2019,第二轮牧后,轻牧（3天）,G18,4,0.5
2019,第二轮牧后,轻牧（3天）,G18,4,18.25
2019,第二轮牧后,轻牧（3天）,G18,4,0.46
2019,第二轮牧后,轻牧（3天）,G18,4,0.01
2019,第二轮牧后,轻牧（3天）,G18,5,73.86
2019,第二轮牧后,轻牧（3天）,G18,5,0.75
2019,第二轮牧后,轻牧（3天）,G18,5,0.12
2019,第二轮牧后,轻牧（3天）,G18,5,8.11
2019,第二轮牧后,轻牧（3天）,G18,5,0.39
2019,第二轮牧后,轻牧（3天）,G18,5,0.01
2019,第二轮牧后,无牧（0天）,G19,1,16.78
2019,第二轮牧后,无牧（0天）,G19,1,50.98
2019,第二轮牧后,无牧（0天）,G19,1,16.41
2019,第二轮牧后,无牧（0天）,G19,1,1.65
2019,第二轮牧后,无牧（0天）,G19,1,30.95
2019,第二轮牧后,无牧（0天）,G19,1,0.01
2019,第二轮牧后,无牧（0天）,G19,2,3.5
2019,第二轮牧后,无牧（0天）,G19,2,35.28
2019,第二轮牧后,无牧（0天）,G19,2,24.24
2019,第二轮牧后,无牧（0天）,G19,2,30.09
2019,第二轮牧后,无牧（0天）,G19,2,0.05
2019,第二轮牧后,无牧（0天）,G19,2,3.02
2019,第二轮牧后,无牧（0天）,G19,3,3.67
2019,第二轮牧后,无牧（0天）,G19,3,77.2
2019,第二轮牧后,无牧（0天）,G19,3,8.67
2019,第二轮牧后,无牧（0天）,G19,3,3.75
2019,第二轮牧后,无牧（0天）,G19,3,4.91
2019,第二轮牧后,无牧（0天）,G19,3,0.34
2019,第二轮牧后,无牧（0天）,G19,3,0.91
2019,第二轮牧后,无牧（0天）,G19,3,0.57
2019,第二轮牧后,无牧（0天）,G19,4,1.6
2019,第二轮牧后,无牧（0天）,G19,4,92.57
2019,第二轮牧后,无牧（0天）,G19,4,0.59
2019,第二轮牧后,无牧（0天）,G19,4,4.01
2019,第二轮牧后,无牧（0天）,G19,4,0.11
2019,第二轮牧后,无牧（0天）,G19,4,0.47
2019,第二轮牧后,无牧（0天）,G19,4,0.23
2019,第二轮牧后,无牧（0天）,G19,5,2.23
2019,第二轮牧后,无牧（0天）,G19,5,35.43
2019,第二轮牧后,无牧（0天）,G19,5,134.12
2019,第二轮牧后,无牧（0天）,G19,5,8.3
2019,第二轮牧后,无牧（0天）,G19,5,29.65
2019,第二轮牧后,无牧（0天）,G19,5,0.14
2019,第二轮牧后,无牧（0天）,G19,5,3.08
2019,第二轮牧后,重牧（12天）,G20,1,102.88
2019,第二轮牧后,重牧（12天）,G20,1,2.23
2019,第二轮牧后,重牧（12天）,G20,1,0.01
2019,第二轮牧后,重牧（12天）,G20,1,0.25
2019,第二轮牧后,重牧（12天）,G20,1,0.17
2019,第二轮牧后,重牧（12天）,G20,1,0.01
2019,第二轮牧后,重牧（12天）,G20,1,0.01
2019,第二轮牧后,重牧（12天）,G20,2,80.94
2019,第二轮牧后,重牧（12天）,G20,2,0.2
2019,第二轮牧后,重牧（12天）,G20,2,0.09
2019,第二轮牧后,重牧（12天）,G20,2,1.16
2019,第二轮牧后,重牧（12天）,G20,2,0.08
2019,第二轮牧后,重牧（12天）,G20,3,72.77
2019,第二轮牧后,重牧（12天）,G20,3,0.31
2019,第二轮牧后,重牧（12天）,G20,3,0.01
2019,第二轮牧后,重牧（12天）,G20,3,0.41
2019,第二轮牧后,重牧（12天）,G20,3,0.01
2019,第二轮牧后,重牧（12天）,G20,4,43.36
2019,第二轮牧后,重牧（12天）,G20,4,0.01
2019,第二轮牧后,重牧（12天）,G20,4,0.01
2019,第二轮牧后,重牧（12天）,G20,4,0.09
2019,第二轮牧后,重牧（12天）,G20,4,0.01
2019,第二轮牧后,重牧（12天）,G20,4,0.01
2019,第二轮牧后,重牧（12天）,G20,4,0.01
2019,第二轮牧后,重牧（12天）,G20,5,43.09
2019,第二轮牧后,重牧（12天）,G20,5,0.08
2019,第二轮牧后,重牧（12天）,G20,5,0.1
2019,第二轮牧后,重牧（12天）,G20,5,1.05
2019,第二轮牧后,重牧（12天）,G20,5,0.01
2019,第二轮牧后,重牧（12天）,G20,5,0.01
2019,第二轮牧后,无牧（0天）,G21,1,1.28
2019,第二轮牧后,无牧（0天）,G21,1,24.54
2019,第二轮牧后,无牧（0天）,G21,1,31.52
2019,第二轮牧后,无牧（0天）,G21,1,4.92
2019,第二轮牧后,无牧（0天）,G21,1,77.49
2019,第二轮牧后,无牧（0天）,G21,1,0.66
2019,第二轮牧后,无牧（0天）,G21,2,3.86
2019,第二轮牧后,无牧（0天）,G21,2,9.85
2019,第二轮牧后,无牧（0天）,G21,2,77.27
2019,第二轮牧后,无牧（0天）,G21,2,20.18
2019,第二轮牧后,无牧（0天）,G21,2,42.09
2019,第二轮牧后,无牧（0天）,G21,2,6.22
2019,第二轮牧后,无牧（0天）,G21,2,0.12
2019,第二轮牧后,无牧（0天）,G21,2,1.46
2019,第二轮牧后,无牧（0天）,G21,2,0.19
2019,第二轮牧后,无牧（0天）,G21,2,0.01
2019,第二轮牧后,无牧（0天）,G21,3,15.32
